time,epoch,batch,loss,cost
0min3sec,0,0,-0.18,12.24
0min4sec,0,10,20.13,9.29
0min4sec,0,20,4.58,8.46
0min4sec,0,30,1.39,8.23
0min4sec,0,40,0.88,8.16
0min4sec,0,50,1.28,8.03
0min4sec,0,60,-0.64,8.08
0min4sec,0,70,-0.65,8.05
0min4sec,0,80,0.46,7.97
0min4sec,0,90,-0.60,8.02
0min4sec,0,100,0.26,7.92
0min4sec,0,110,1.94,7.73
0min4sec,0,120,0.22,7.85
0min4sec,0,130,0.07,7.84
0min4sec,0,140,0.18,7.80
0min4sec,0,150,0.23,7.77
0min4sec,0,160,-0.55,7.80
0min4sec,0,170,0.19,7.74
0min4sec,0,180,-0.33,7.78
0min4sec,0,190,0.34,7.67
0min4sec,0,200,0.20,7.70
0min4sec,0,210,0.62,7.65
0min4sec,0,220,0.48,7.60
0min4sec,0,230,0.27,7.63
0min4sec,0,240,-0.56,7.73
0min4sec,0,250,0.23,7.66
0min4sec,0,260,-0.67,7.75
0min4sec,0,270,-0.00,7.67
0min4sec,0,280,0.47,7.60
0min4sec,0,290,0.17,7.61
0min4sec,0,300,0.29,7.58
0min4sec,0,310,-0.30,7.63
0min4sec,0,320,0.19,7.62
0min4sec,0,330,-0.69,7.70
0min4sec,0,340,-0.18,7.65
0min4sec,0,350,0.21,7.65
0min4sec,0,360,0.28,7.55
0min4sec,0,370,0.33,7.53
0min4sec,0,380,0.71,7.52
0min4sec,0,390,0.39,7.56
0min4sec,0,400,0.85,7.51
0min4sec,0,410,-0.03,7.61
0min4sec,0,420,0.66,7.50
0min4sec,0,430,0.02,7.57
0min4sec,0,440,0.84,7.46
0min4sec,0,450,0.36,7.55
0min4sec,0,460,0.23,7.58
0min4sec,0,470,0.25,7.55
0min4sec,0,480,0.39,7.49
0min4sec,0,490,0.70,7.48
0min4sec,0,500,0.04,7.47
0min4sec,0,510,-0.43,7.60
0min4sec,0,520,0.15,7.53
0min4sec,0,530,0.21,7.58
0min4sec,0,540,0.73,7.39
0min4sec,0,550,-0.17,7.52
0min4sec,0,560,0.53,7.50
0min4sec,0,570,0.49,7.48
0min4sec,0,580,0.44,7.48
0min4sec,0,590,0.32,7.43
0min4sec,0,600,0.26,7.52
0min4sec,0,610,0.75,7.36
0min4sec,0,620,0.45,7.45
0min4sec,0,630,0.11,7.49
0min4sec,0,640,0.62,7.46
0min4sec,0,650,-0.25,7.58
0min4sec,0,660,0.36,7.50
0min4sec,0,670,1.09,7.42
0min4sec,0,680,0.00,7.48
0min4sec,0,690,0.35,7.49
0min4sec,0,700,0.25,7.45
0min4sec,0,710,0.13,7.51
0min4sec,0,720,0.31,7.46
0min4sec,0,730,0.19,7.44
0min4sec,0,740,-0.16,7.49
0min4sec,0,750,0.56,7.45
0min4sec,0,760,0.12,7.42
0min4sec,0,770,0.14,7.41
0min4sec,0,780,0.32,7.44
0min4sec,0,790,0.17,7.47
0min4sec,0,800,-0.04,7.48
0min4sec,0,810,0.41,7.43
0min4sec,0,820,0.34,7.42
0min4sec,0,830,0.33,7.39
0min4sec,0,840,0.51,7.43
0min4sec,0,850,0.20,7.42
0min4sec,0,860,-0.06,7.52
0min4sec,0,870,0.48,7.41
0min4sec,0,880,0.55,7.40
0min4sec,0,890,0.59,7.36
0min4sec,0,900,0.19,7.44
0min4sec,0,910,0.62,7.38
0min4sec,0,920,0.14,7.49
0min4sec,0,930,0.17,7.44
0min4sec,0,940,0.15,7.43
0min4sec,0,950,0.03,7.46
0min4sec,0,960,0.16,7.46
0min4sec,0,970,-0.00,7.43
0min4sec,0,980,0.15,7.47
0min4sec,0,990,0.38,7.40
0min4sec,0,1000,-0.14,7.48
0min4sec,0,1010,0.35,7.37
0min4sec,0,1020,0.17,7.41
0min4sec,0,1030,0.59,7.35
0min4sec,0,1040,0.49,7.39
0min4sec,0,1050,0.47,7.44
0min4sec,0,1060,0.06,7.42
0min4sec,0,1070,-0.34,7.47
0min4sec,0,1080,0.11,7.42
0min4sec,0,1090,0.52,7.38
0min4sec,0,1100,0.20,7.42
0min4sec,0,1110,0.52,7.35
0min4sec,0,1120,0.22,7.37
0min4sec,0,1130,0.58,7.30
0min4sec,0,1140,0.31,7.39
0min4sec,0,1150,0.47,7.37
0min4sec,0,1160,-0.09,7.47
0min4sec,0,1170,-0.26,7.47
0min4sec,0,1180,0.18,7.38
0min4sec,0,1190,0.11,7.43
0min4sec,0,1200,0.09,7.40
0min4sec,0,1210,0.62,7.33
0min4sec,0,1220,0.22,7.42
0min4sec,0,1230,-0.02,7.44
0min4sec,0,1240,-0.09,7.47
0min4sec,0,1250,-0.13,7.44
0min4sec,0,1260,0.21,7.40
0min4sec,0,1270,0.34,7.38
0min4sec,0,1280,0.17,7.36
0min4sec,0,1290,-0.00,7.43
0min4sec,0,1300,0.38,7.40
0min4sec,0,1310,0.05,7.43
0min4sec,0,1320,0.00,7.41
0min4sec,0,1330,0.10,7.36
0min4sec,0,1340,0.48,7.32
0min4sec,0,1350,-0.06,7.43
0min4sec,0,1360,0.39,7.35
0min4sec,0,1370,0.13,7.36
0min4sec,0,1380,-0.17,7.45
0min4sec,0,1390,-0.36,7.44
0min4sec,0,1400,0.34,7.35
0min4sec,0,1410,-0.03,7.40
0min4sec,0,1420,0.62,7.32
0min4sec,0,1430,0.38,7.35
0min4sec,0,1440,1.12,7.26
0min4sec,0,1450,0.19,7.34
0min4sec,0,1460,0.09,7.41
0min4sec,0,1470,0.37,7.36
0min4sec,0,1480,0.19,7.35
0min4sec,0,1490,0.50,7.35
0min4sec,0,1500,0.01,7.41
0min4sec,0,1510,-0.38,7.50
0min4sec,0,1520,-0.07,7.44
0min4sec,0,1530,0.10,7.41
0min4sec,0,1540,0.05,7.37
0min4sec,0,1550,0.48,7.31
0min4sec,0,1560,0.66,7.32
0min4sec,0,1570,0.03,7.40
0min4sec,0,1580,0.22,7.36
0min4sec,0,1590,0.49,7.35
0min4sec,0,1600,0.08,7.34
0min4sec,0,1610,0.33,7.29
0min4sec,0,1620,0.34,7.27
0min4sec,0,1630,0.18,7.38
0min4sec,0,1640,0.09,7.37
0min4sec,0,1650,0.24,7.32
0min4sec,0,1660,-0.13,7.40
0min4sec,0,1670,-0.07,7.40
0min4sec,0,1680,-0.28,7.38
0min4sec,0,1690,0.62,7.30
0min4sec,0,1700,0.31,7.33
0min4sec,0,1710,0.14,7.37
0min4sec,0,1720,0.37,7.39
0min4sec,0,1730,-0.16,7.42
0min4sec,0,1740,0.20,7.34
0min4sec,0,1750,0.06,7.35
0min4sec,0,1760,0.08,7.37
0min4sec,0,1770,0.07,7.32
0min4sec,0,1780,0.35,7.30
0min4sec,0,1790,0.11,7.33
0min4sec,0,1800,0.08,7.35
0min4sec,0,1810,-0.04,7.37
0min4sec,0,1820,0.16,7.39
0min4sec,0,1830,0.19,7.35
0min4sec,0,1840,0.38,7.29
0min4sec,0,1850,0.23,7.34
0min4sec,0,1860,0.46,7.28
0min4sec,0,1870,0.49,7.36
0min4sec,0,1880,0.42,7.40
0min4sec,0,1890,-0.53,7.44
0min4sec,0,1900,0.04,7.35
0min4sec,0,1910,0.35,7.37
0min4sec,0,1920,0.38,7.33
0min4sec,0,1930,0.57,7.27
0min4sec,0,1940,-0.02,7.34
0min4sec,0,1950,0.20,7.31
0min4sec,0,1960,-0.05,7.41
0min4sec,0,1970,0.25,7.34
0min4sec,0,1980,0.08,7.36
0min4sec,0,1990,-0.10,7.38
0min4sec,0,2000,0.54,7.32
0min4sec,0,2010,0.16,7.31
0min4sec,0,2020,0.21,7.30
0min4sec,0,2030,-0.10,7.37
0min4sec,0,2040,0.13,7.37
0min4sec,0,2050,0.40,7.32
0min4sec,0,2060,0.10,7.35
0min4sec,0,2070,-0.14,7.37
0min4sec,0,2080,0.23,7.32
0min4sec,0,2090,0.28,7.31
0min4sec,0,2100,0.27,7.30
0min4sec,0,2110,-0.28,7.48
0min4sec,0,2120,-0.03,7.37
0min4sec,0,2130,0.44,7.32
0min4sec,0,2140,0.10,7.39
0min4sec,0,2150,0.17,7.35
0min4sec,0,2160,0.10,7.37
0min4sec,0,2170,-0.01,7.33
0min4sec,0,2180,0.06,7.33
0min4sec,0,2190,0.10,7.31
0min4sec,0,2200,0.25,7.35
0min4sec,0,2210,0.09,7.36
0min4sec,0,2220,0.45,7.23
0min4sec,0,2230,-0.04,7.34
0min4sec,0,2240,-0.16,7.41
0min4sec,0,2250,0.13,7.34
0min4sec,0,2260,-0.17,7.37
0min4sec,0,2270,-0.35,7.40
0min4sec,0,2280,0.09,7.33
0min4sec,0,2290,0.22,7.31
0min4sec,0,2300,0.25,7.32
0min4sec,0,2310,0.13,7.33
0min4sec,0,2320,-0.07,7.38
0min4sec,0,2330,-0.10,7.37
0min4sec,0,2340,0.47,7.31
0min4sec,0,2350,0.31,7.30
0min4sec,0,2360,-0.27,7.39
0min4sec,0,2370,0.23,7.31
0min4sec,0,2380,0.32,7.32
0min4sec,0,2390,0.09,7.32
0min4sec,0,2400,0.71,7.26
0min4sec,0,2410,0.22,7.25
0min4sec,0,2420,0.71,7.23
0min4sec,0,2430,0.68,7.25
0min4sec,0,2440,0.43,7.30
0min4sec,0,2450,0.48,7.36
0min4sec,0,2460,0.33,7.32
0min4sec,0,2470,0.25,7.32
0min4sec,0,2480,0.37,7.28
0min4sec,0,2490,0.75,7.27
0min0sec,1,0,-0.67,7.23
0min4sec,1,10,-0.46,7.23
0min4sec,1,20,-0.58,7.31
0min4sec,1,30,-0.36,7.23
0min4sec,1,40,-0.49,7.28
0min4sec,1,50,-0.54,7.27
0min4sec,1,60,-0.38,7.32
0min4sec,1,70,-0.46,7.25
0min4sec,1,80,-0.45,7.26
0min4sec,1,90,-0.32,7.27
0min4sec,1,100,-0.64,7.29
0min4sec,1,110,-0.61,7.31
0min4sec,1,120,-0.29,7.29
0min4sec,1,130,-0.15,7.26
0min4sec,1,140,-0.39,7.25
0min4sec,1,150,-0.25,7.21
0min4sec,1,160,-0.40,7.35
0min4sec,1,170,-0.18,7.21
0min4sec,1,180,-0.42,7.25
